category,name,nameZh,nickname,description,descriptionZh,super,property,supersededBy,domain,range,inverseOf,schemaUrl
class,MovieRentalStore,影碟出租店,,A movie rental store.,出租电影、电视节目、视频游戏光盘等内容的家庭影像的实体零售业务。,http://kgs.mykg.ai/Store,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/MovieRentalStore
class,MovieSeries,系列电影,,A series of movies. Included movies can be indicated with the hasPart property.,系列电影（系列片）指内容具有连续性，多集成部，构成系列的影片。组成系列片的电影可以通过属性hasPart来表示,http://kgs.mykg.ai/CreativeWorkSeries,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/accessMode, http://kgs.mykg.ai/accessModeSufficient, http://kgs.mykg.ai/accessibilityAPI, http://kgs.mykg.ai/accessibilityControl, http://kgs.mykg.ai/accessibilityFeature, http://kgs.mykg.ai/accessibilityHazard, http://kgs.mykg.ai/accessibilitySummary, http://kgs.mykg.ai/accountablePerson, http://kgs.mykg.ai/actor, http://kgs.mykg.ai/actors, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alternativeHeadline, http://kgs.mykg.ai/associatedMedia, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/audio, http://kgs.mykg.ai/author, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/character, http://kgs.mykg.ai/citation, http://kgs.mykg.ai/comment, http://kgs.mykg.ai/commentCount, http://kgs.mykg.ai/contentLocation, http://kgs.mykg.ai/contentRating, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/copyrightHolder, http://kgs.mykg.ai/copyrightYear, http://kgs.mykg.ai/creator, http://kgs.mykg.ai/dateCreated, http://kgs.mykg.ai/dateModified, http://kgs.mykg.ai/datePublished, http://kgs.mykg.ai/description, http://kgs.mykg.ai/director, http://kgs.mykg.ai/directors, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/discussionUrl, http://kgs.mykg.ai/editor, http://kgs.mykg.ai/educationalAlignment, http://kgs.mykg.ai/educationalUse, http://kgs.mykg.ai/encoding, http://kgs.mykg.ai/encodingFormat, http://kgs.mykg.ai/encodings, http://kgs.mykg.ai/endDate, http://kgs.mykg.ai/exampleOfWork, http://kgs.mykg.ai/expires, http://kgs.mykg.ai/fileFormat, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/genre, http://kgs.mykg.ai/hasPart, http://kgs.mykg.ai/headline, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/interactionStatistic, http://kgs.mykg.ai/interactivityType, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isBasedOn, http://kgs.mykg.ai/isBasedOnUrl, http://kgs.mykg.ai/isFamilyFriendly, http://kgs.mykg.ai/isPartOf, http://kgs.mykg.ai/issn, http://kgs.mykg.ai/keywords, http://kgs.mykg.ai/learningResourceType, http://kgs.mykg.ai/license, http://kgs.mykg.ai/locationCreated, http://kgs.mykg.ai/mainEntity, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/material, http://kgs.mykg.ai/mentions, http://kgs.mykg.ai/musicBy, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/position, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/producer, http://kgs.mykg.ai/productionCompany, http://kgs.mykg.ai/provider, http://kgs.mykg.ai/publication, http://kgs.mykg.ai/publisher, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/recordedAt, http://kgs.mykg.ai/releasedEvent, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/schemaVersion, http://kgs.mykg.ai/sourceOrganization, http://kgs.mykg.ai/spatial, http://kgs.mykg.ai/spatialCoverage, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/startDate, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/temporal, http://kgs.mykg.ai/temporalCoverage, http://kgs.mykg.ai/text, http://kgs.mykg.ai/thumbnailUrl, http://kgs.mykg.ai/timeRequired, http://kgs.mykg.ai/trailer, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/version, http://kgs.mykg.ai/video, http://kgs.mykg.ai/workExample",,,,,http://schema.org/MovieSeries
class,MovieTheater,电影院,,A movie theater.,电影院是为观众放映电影的场所。,"http://kgs.mykg.ai/CivicStructure, http://kgs.mykg.ai/EntertainmentBusiness","http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/screenCount, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/MovieTheater
class,MovingCompany,搬家公司,,A moving company.,搬家公司是指专门为别人提供搬家服务的企业。,http://kgs.mykg.ai/HomeAndConstructionBusiness,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/MovingCompany
class,MultiPlayer,,,Play mode: MultiPlayer. Requiring or allowing multiple human players to play simultaneously.,,http://kgs.mykg.ai/GamePlayMode,,,,,,http://schema.org/MultiPlayer
class,Museum,博物馆,,A museum.,博物馆是征集、典藏、陈列和研究代表自然和人类文化遗产的实物的场所,http://kgs.mykg.ai/CivicStructure,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url",,,,,http://schema.org/Museum
class,MusicAlbum,音乐专辑,,A collection of music tracks.,音乐专辑是指将一定数量以上的歌曲或乐曲集结在一起，并对外发行的一种媒体,http://kgs.mykg.ai/MusicPlaylist,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/accessMode, http://kgs.mykg.ai/accessModeSufficient, http://kgs.mykg.ai/accessibilityAPI, http://kgs.mykg.ai/accessibilityControl, http://kgs.mykg.ai/accessibilityFeature, http://kgs.mykg.ai/accessibilityHazard, http://kgs.mykg.ai/accessibilitySummary, http://kgs.mykg.ai/accountablePerson, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/albumProductionType, http://kgs.mykg.ai/albumRelease, http://kgs.mykg.ai/albumReleaseType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alternativeHeadline, http://kgs.mykg.ai/associatedMedia, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/audio, http://kgs.mykg.ai/author, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/byArtist, http://kgs.mykg.ai/character, http://kgs.mykg.ai/citation, http://kgs.mykg.ai/comment, http://kgs.mykg.ai/commentCount, http://kgs.mykg.ai/contentLocation, http://kgs.mykg.ai/contentRating, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/copyrightHolder, http://kgs.mykg.ai/copyrightYear, http://kgs.mykg.ai/creator, http://kgs.mykg.ai/dateCreated, http://kgs.mykg.ai/dateModified, http://kgs.mykg.ai/datePublished, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/discussionUrl, http://kgs.mykg.ai/editor, http://kgs.mykg.ai/educationalAlignment, http://kgs.mykg.ai/educationalUse, http://kgs.mykg.ai/encoding, http://kgs.mykg.ai/encodingFormat, http://kgs.mykg.ai/encodings, http://kgs.mykg.ai/exampleOfWork, http://kgs.mykg.ai/expires, http://kgs.mykg.ai/fileFormat, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/genre, http://kgs.mykg.ai/hasPart, http://kgs.mykg.ai/headline, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/interactionStatistic, http://kgs.mykg.ai/interactivityType, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isBasedOn, http://kgs.mykg.ai/isBasedOnUrl, http://kgs.mykg.ai/isFamilyFriendly, http://kgs.mykg.ai/isPartOf, http://kgs.mykg.ai/keywords, http://kgs.mykg.ai/learningResourceType, http://kgs.mykg.ai/license, http://kgs.mykg.ai/locationCreated, http://kgs.mykg.ai/mainEntity, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/material, http://kgs.mykg.ai/mentions, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numTracks, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/position, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/producer, http://kgs.mykg.ai/provider, http://kgs.mykg.ai/publication, http://kgs.mykg.ai/publisher, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/recordedAt, http://kgs.mykg.ai/releasedEvent, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/schemaVersion, http://kgs.mykg.ai/sourceOrganization, http://kgs.mykg.ai/spatial, http://kgs.mykg.ai/spatialCoverage, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/temporal, http://kgs.mykg.ai/temporalCoverage, http://kgs.mykg.ai/text, http://kgs.mykg.ai/thumbnailUrl, http://kgs.mykg.ai/timeRequired, http://kgs.mykg.ai/track, http://kgs.mykg.ai/tracks, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/version, http://kgs.mykg.ai/video, http://kgs.mykg.ai/workExample",,,,,http://schema.org/MusicAlbum
class,MusicAlbumProductionType,音乐专辑类型,,"Classification of the album by it's type of content: soundtrack, live album, studio album, etc.",通过内容类型对音乐专辑进行的分类，例如原声带，实况音乐专辑，录音室专辑等。,http://kgs.mykg.ai/Enumeration,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url",,,,,http://schema.org/MusicAlbumProductionType
class,MusicAlbumReleaseType,音乐专辑发行形式,,"The kind of release which this album is: single, EP or album.",音乐专辑的发行形式包括：单曲，EP或专辑,http://kgs.mykg.ai/Enumeration,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url",,,,,http://schema.org/MusicAlbumReleaseType
class,MusicComposition,音乐创作,曲目,A musical composition.,音乐创作可以指一首原创乐曲、乐曲的结构或创作新音乐作品的过程。,http://kgs.mykg.ai/CreativeWork,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/accessMode, http://kgs.mykg.ai/accessModeSufficient, http://kgs.mykg.ai/accessibilityAPI, http://kgs.mykg.ai/accessibilityControl, http://kgs.mykg.ai/accessibilityFeature, http://kgs.mykg.ai/accessibilityHazard, http://kgs.mykg.ai/accessibilitySummary, http://kgs.mykg.ai/accountablePerson, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alternativeHeadline, http://kgs.mykg.ai/associatedMedia, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/audio, http://kgs.mykg.ai/author, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/character, http://kgs.mykg.ai/citation, http://kgs.mykg.ai/comment, http://kgs.mykg.ai/commentCount, http://kgs.mykg.ai/composer, http://kgs.mykg.ai/contentLocation, http://kgs.mykg.ai/contentRating, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/copyrightHolder, http://kgs.mykg.ai/copyrightYear, http://kgs.mykg.ai/creator, http://kgs.mykg.ai/dateCreated, http://kgs.mykg.ai/dateModified, http://kgs.mykg.ai/datePublished, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/discussionUrl, http://kgs.mykg.ai/editor, http://kgs.mykg.ai/educationalAlignment, http://kgs.mykg.ai/educationalUse, http://kgs.mykg.ai/encoding, http://kgs.mykg.ai/encodingFormat, http://kgs.mykg.ai/encodings, http://kgs.mykg.ai/exampleOfWork, http://kgs.mykg.ai/expires, http://kgs.mykg.ai/fileFormat, http://kgs.mykg.ai/firstPerformance, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/genre, http://kgs.mykg.ai/hasPart, http://kgs.mykg.ai/headline, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/includedComposition, http://kgs.mykg.ai/interactionStatistic, http://kgs.mykg.ai/interactivityType, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isBasedOn, http://kgs.mykg.ai/isBasedOnUrl, http://kgs.mykg.ai/isFamilyFriendly, http://kgs.mykg.ai/isPartOf, http://kgs.mykg.ai/iswcCode, http://kgs.mykg.ai/keywords, http://kgs.mykg.ai/learningResourceType, http://kgs.mykg.ai/license, http://kgs.mykg.ai/locationCreated, http://kgs.mykg.ai/lyricist, http://kgs.mykg.ai/lyrics, http://kgs.mykg.ai/mainEntity, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/material, http://kgs.mykg.ai/mentions, http://kgs.mykg.ai/musicArrangement, http://kgs.mykg.ai/musicCompositionForm, http://kgs.mykg.ai/musicalKey, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/position, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/producer, http://kgs.mykg.ai/provider, http://kgs.mykg.ai/publication, http://kgs.mykg.ai/publisher, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/recordedAs, http://kgs.mykg.ai/recordedAt, http://kgs.mykg.ai/releasedEvent, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/schemaVersion, http://kgs.mykg.ai/sourceOrganization, http://kgs.mykg.ai/spatial, http://kgs.mykg.ai/spatialCoverage, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/temporal, http://kgs.mykg.ai/temporalCoverage, http://kgs.mykg.ai/text, http://kgs.mykg.ai/thumbnailUrl, http://kgs.mykg.ai/timeRequired, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/version, http://kgs.mykg.ai/video, http://kgs.mykg.ai/workExample",,,,,http://schema.org/MusicComposition
